experience,job_description,job_desig,job_type,key_skills,location,company_name_encoded
35,9712,12577,analytics,13961,49,1646
66,9331,12092,,13390,13,368
16,9713,12578,,13962,3,2350
6,5665,7135,,7821,6,1763
10,27,4777,,5191,13,2320
13,27,1331,,13963,435,1690
35,986,1243,,1288,25,277
21,9155,11841,Analytics,13108,13,2360
22,4878,6132,,8367,4,1129
5,9563,12390,,13743,3,1125
26,3049,3818,,4123,178,11
22,3835,4813,,5233,3,921
40,4552,684,,6255,3,2404
22,9714,12579,Analytics,13964,11,95
35,27,11,,13965,67,2064
4,9715,12580,,13966,5,942
40,5990,12581,,612,3,889
26,6766,8595,,3762,4,89
18,27,12582,analytics,13967,4,104
31,2921,3660,,3938,4,1244
6,5164,6501,,7121,974,116
6,103,423,Analytics,433,130,1639
22,27,2759,,13968,7,104
31,27,1385,,10746,1301,1273
47,9716,119,,13969,7,104
26,27,10303,Analytics,11394,5,735
35,867,1092,Analytics,1126,11,1114
47,3007,3766,,4065,22,464
12,723,906,,935,171,123
35,6463,85,,9040,22,1760
4,476,592,,605,5,1125
22,3852,4832,,5257,22,278
28,27,4159,,13276,4,242
6,27,12583,,13970,518,1310
35,5222,6574,,7202,11,1341
19,613,769,,787,4,2750
24,8109,10653,,11777,5,1845
6,9717,12584,analytics,13971,217,290
56,9718,12585,,13972,5,797
30,6560,8322,,9175,108,1275
22,9719,12288,,1141,4,862
16,1933,2410,,2570,3,1646
16,7135,9086,,10004,13,2051
35,8430,10842,,11986,1413,2672
39,182,213,,217,3,1297
27,667,7102,,7783,7,400
26,27,355,Analytics,13973,172,1558
49,27,12586,Analytics,13974,13,0
30,7022,8937,Analytics,9832,45,1881
17,9720,1415,Analytics,13975,5,95
106,9721,12587,,13976,5,1348
26,2677,3339,analytics,3586,13,1843
35,625,1653,,10583,43,1881
44,9722,12588,,13977,7,517
35,27,12589,,13978,209,2217
35,370,460,,470,139,1469
40,27,2104,,13979,1599,1649
26,5645,7115,analytics,13980,7,761
1,1850,344,,2458,6,595
12,27,7933,analytics,10207,540,1701
39,102,121,,1521,43,773
6,27,12590,,13981,4,1900
9,9723,12591,,13982,13,880
32,9724,11,,13983,1600,2062
17,27,1244,Analytics,12303,4,1666
18,49,12592,,13984,96,549
6,9290,12043,,11027,82,2087
22,9725,12593,,13985,1383,2231
47,2478,12594,,13986,15,464
6,2654,4704,,5115,281,2350
27,217,1607,Analytics,1684,11,1115
27,3700,4628,,5025,4,911
54,6967,8863,,9751,1213,2233
10,424,533,Analytics,545,13,1129
50,7459,9501,,13987,4,2381
32,3999,5026,,5449,4,1064
22,27,12595,,13988,5,2283
26,4477,5653,,6153,5,1115
22,5495,6932,,2052,399,2322
10,317,343,,406,22,823
17,9726,12596,,13989,4,2267
8,2898,3629,,3902,7,2643
12,27,4035,,4358,5,942
16,4299,5430,analytics,5909,6,2241
61,9727,12597,,13990,4,717
82,9609,12455,,13819,5,740
54,9728,3550,,13991,184,451
26,2270,2838,,3030,25,968
16,27,8321,,13992,22,2402
22,131,11291,,154,53,262
47,9729,12598,,13993,13,1881
35,9730,12599,,13994,13,348
39,9731,12600,,13995,4,1747
18,9732,12601,,13996,7,1296
27,4905,6170,analytics,6737,940,2356
17,9733,2746,,13997,7,1469
4,1605,2010,analytics,2125,7,1881
40,27,12602,Analytics,13998,5,104
14,9734,12603,,13999,13,2365
36,9735,12604,,14000,3,2063
12,27,1109,,14001,4,1667
24,9266,12007,,13289,3,828
15,9736,12605,,14002,5,651
89,4931,6200,,6770,15,742
22,9737,12606,,14003,16,909
10,164,191,Analytics,194,4,2575
19,9738,12607,Analytics,14004,13,601
23,9739,12608,analytics,14005,1561,582
8,116,136,Analytics,136,3,1125
10,9740,12609,,14006,4,1342
16,27,5411,Analytics,5886,4,105
34,9169,11864,,13132,15,810
40,6734,12610,Analytics,14007,48,2182
22,7271,2391,,10214,7,154
6,2113,7723,,8488,3,1436
17,9741,259,,14008,49,2465
31,6116,7732,,8499,13,1640
10,27,12611,,14009,310,1077
8,6343,1812,,8848,13,1265
35,9742,1244,,14010,13,1327
22,9743,12612,,1607,15,1095
1,27,12314,Analytics,11477,7,159
36,9744,12613,,3468,15,969
13,339,422,,13697,52,873
26,27,12614,,9470,380,1872
44,1351,12615,,13890,4,2251
39,7149,9114,,10033,4,2221
37,8438,10854,,12001,4,1704
14,9745,1323,,14011,15,2492
47,9746,12616,Analytics,14012,11,1114
35,9747,6960,,14013,19,1648
6,5466,6897,,7549,4,400
6,9748,12617,Analytics,14014,7,2077
10,514,7012,Analytics,7685,4,1129
30,27,2758,ANALYTICS,14015,4,1055
18,2469,12618,,14016,15,968
46,27,10065,,14017,1601,850
31,27,4065,,9516,1198,714
31,3082,3858,,4166,13,2672
92,7056,12177,,9888,169,1741
51,9749,12619,analytics,14018,5,752
16,27,1481,,1545,15,1083
14,27,1339,,14019,4,253
39,27,4475,Analytics,4852,718,1604
35,27,10159,,11226,5,1502
23,2675,3335,,3582,4,1766
47,27,344,analytics,11318,544,625
4,9750,12620,Analytics,14020,4,26
49,1029,6308,Analytics,11245,5,1115
23,7954,10163,Analytics,11232,5,176
26,7481,9527,Analytics,10524,4,1682
5,8039,2720,,11381,13,575
27,8074,10346,,11440,3,968
37,8208,10521,,11635,13,2020
31,27,3456,,3712,15,1011
25,6155,7789,,8567,6,404
17,6148,7782,Analytics,8558,5,2610
11,1339,4638,analytics,1759,5,1125
47,9751,12621,Analytics,14021,14,1114
8,1481,2805,,5058,4,533
23,205,245,Analytics,249,6,690
12,9315,12068,,13363,15,1772
17,3817,4791,analytics,5208,4,579
44,27,4123,Analytics,4457,4,1559
20,9752,8561,,14022,4,2401
18,27,466,,14023,34,222
12,27,12622,Analytics,14024,13,2331
40,27,12623,,14025,18,1073
6,5276,7942,,8744,11,1125
17,6844,12624,,9986,13,2214
15,9753,12625,,14026,22,2552
18,9754,12626,,14027,49,2045
6,9755,12627,,14028,272,2618
21,27,1603,Analytics,1679,3,569
22,29,12628,Analytics,14029,13,104
46,5493,6930,,7585,5,2609
24,9756,12629,,6788,7,464
31,9757,11,analytics,14030,49,2259
4,9758,12630,,14031,13,785
22,27,6381,,6987,18,658
39,27,4475,Analytics,4852,718,1604
31,9759,12631,,14032,13,341
1,27,12632,,14033,7,2560
6,9760,12633,,14034,1602,1645
47,6917,12634,,14035,13,1296
8,5108,10217,Analytics,11291,3,1114
24,27,4441,,14036,22,173
34,9761,12635,,14037,600,1665
18,7184,9153,,10076,15,2107
62,9762,12636,,14038,246,110
56,3021,11136,,12322,7,876
20,27,12637,,14039,86,1493
12,27,6346,,14040,13,104
9,8860,11429,,12656,5,145
36,1862,2327,Analytics,6526,442,1114
31,27,9871,,10920,22,1463
27,12,9410,analytics,14041,11,1125
22,5363,12638,,7395,22,2674
17,5897,7435,Analytics,8167,13,1881
18,27,11871,Analytics,13141,13,2088
40,27,12639,,10641,34,1450
26,27,9879,,10927,13,1843
15,3402,4264,,4613,22,2084
14,8716,11234,,12428,13,977
8,27,12640,,14042,4,958
3,27,12641,,14043,1603,126
19,5927,7472,,8210,22,566
57,3930,4934,,5360,328,2401
54,7489,9535,,10535,1279,2024
22,9763,10366,,14044,286,58
59,5449,6875,,7525,15,2027
15,9197,11900,,13173,4,486
12,9764,8598,,14045,5,862
26,27,12642,,14046,15,396
17,9765,12643,,14047,1604,536
56,9766,1802,,14048,4,1044
24,27,1885,Analytics,1984,389,975
14,9767,12644,,14049,13,369
22,1879,11050,,2499,3,1433
14,29,12330,,14050,4,104
20,9768,12645,,14051,4,873
14,9769,12646,,14052,13,1123
19,1460,8099,,5212,22,2350
12,6100,7753,,8523,4,163
17,27,12647,analytics,14053,6,1293
53,27,8160,Analytics,8997,1151,1784
15,9770,12648,,14054,5,2239
22,7691,1106,,14055,4,862
27,9771,4846,,14056,4,2537
17,9772,1033,,14057,7,2104
37,4787,6033,analytics,6577,15,944
35,27,1246,,14058,7,2402
31,27,59,,59,26,654
39,2112,2642,Analytics,2820,190,1881
26,27,12649,,14059,310,698
9,9773,456,,14060,441,11
22,6826,12650,Analytics,14061,15,1684
35,9774,12651,,14062,32,2158
57,992,12652,,1296,11,1636
18,27,1567,Analytics,1640,4,104
37,5902,7440,,8174,5,2610
59,5497,6934,,14063,7,516
32,133,155,,156,3,399
11,9775,12653,,14064,13,248
27,9776,12654,,14065,22,1172
21,8786,11331,Analytics,12542,3,2304
18,27,11181,,12368,48,2427
9,27,1199,Analytics,4250,13,104
37,9777,12655,,14066,32,795
27,4634,6810,,7456,175,796
26,27,9879,,10927,13,1843
9,9778,12656,,14067,4,2258
10,646,808,Analytics,81,6,2665
24,174,12657,,13528,5,1114
6,2407,2988,,3205,7,1477
10,27,4152,Analytics,6844,4,2471
94,9779,12658,,14068,4,1063
6,246,305,,308,7,1560
37,4464,12659,,14069,96,574
16,2264,2833,,1284,295,1378
52,1588,11549,Analytics,8401,13,1829
22,9571,12401,analytics,13757,6,1154
4,217,1734,Analytics,1817,14,1125
9,3640,4550,Analytics,4939,13,2435
23,6047,7639,,8395,15,547
20,9173,11868,,13137,3,2280
47,166,193,Analytics,196,5,770
35,2388,2970,,3181,22,1094
17,27,7097,,7777,4,1100
31,27,11611,,12855,5,462
27,9780,12660,,14070,4,194
49,27,12661,,14071,849,2071
3,174,1336,,1387,5,1115
27,769,9561,,997,52,1304
35,3380,4236,,4581,22,2226
9,9781,447,,14072,4,2703
10,4821,12662,,14073,4,2166
22,27,12663,,14074,1605,1023
6,9782,552,,14075,22,2575
35,3185,3999,analytics,4322,207,1604
6,3677,11808,analytics,13071,4,2612
37,184,8071,,8903,4,2381
14,1694,4743,,2252,6,1222
27,1186,1487,Analytics,6407,11,1114
24,27,12664,,14076,4,104
21,1603,12665,,2122,15,1386
15,9501,12303,,13641,4,907
30,1348,5546,,1771,15,517
12,1457,1662,,1907,14,662
9,9783,12666,,14077,281,19
21,9630,12480,,13847,1018,1855
18,9784,12667,,8358,127,2441
15,1476,12668,,14078,67,740
46,7288,9283,,10233,4,344
8,1481,11313,,97,4,1829
11,9785,12669,,14079,15,517
47,27,1246,Analytics,1291,4,2136
40,27,10484,,11592,302,2204
53,1612,11843,,2137,15,1958
5,27,7237,,14080,606,1606
54,9786,12670,,4760,4,2460
18,4324,5460,,5942,842,566
17,27,415,,13603,3,1884
21,27,12671,Analytics,2469,7,2254
35,9787,1246,Analytics,14081,358,1078
43,5115,6439,Analytics,7050,5,1043
31,27,12672,,8574,58,1207
25,29,4152,,7128,13,104
6,9788,539,,14082,132,1519
36,27,12673,analytics,12219,6,1444
22,27,7658,,14083,22,104
86,9789,12674,,7422,15,1646
12,419,8949,,9844,3,1862
22,7807,9952,,11004,7,104
8,7844,10012,Analytics,11060,1328,1712
54,9790,12675,,14084,4,223
20,3627,4530,,4917,16,1662
10,9791,12676,,14085,4,157
37,27,12677,Analytics,14086,5,1196
1,9792,12678,,14087,49,1981
12,8929,12679,,12759,271,2672
30,56,60,Analytics,60,27,2036
35,753,947,,978,110,1380
15,27,12680,,14088,6,1016
57,5414,11,Analytics,7469,5,2540
9,2208,2762,,2950,4,603
15,1937,12681,Analytics,14089,4,740
22,9793,3059,,14090,7,682
35,27,12682,,14091,217,585
46,5581,7029,,7702,107,2517
7,159,186,Analytics,189,325,1125
16,9794,12683,,14092,13,2519
18,9362,12123,Analytics,13427,4,2641
113,27,5905,Analytics,6429,22,1409
26,9795,944,,14093,184,2082
35,587,735,,752,13,425
5,27,8979,,14094,3,2723
22,29,545,,10698,48,104
26,9486,12286,,14095,178,568
35,27,5855,,2983,222,552
5,9796,12684,,14096,8,1930
20,9797,12685,,14097,45,550
6,9798,12686,Analytics,14098,3,385
5,27,2122,Analytics,10437,13,104
9,7852,10021,,11069,22,2488
32,135,3376,Analytics,3627,4,1588
35,3778,4737,,5150,4,1766
47,1056,5770,,6282,5,1114
77,4116,6423,Analytics,7032,4,1588
40,27,457,,14099,1606,929
16,9656,12506,,13880,22,2350
36,27,12687,,14100,1607,218
16,3085,3863,Analytics,4171,638,1639
1,5431,11118,,7498,13,638
35,27,5597,,6089,4,1011
9,1456,1814,analytics,14101,49,1893
12,9799,12688,ANALYTICS,14102,56,837
50,9526,12341,,13680,4,1881
16,4941,2491,,6788,7,464
24,6987,8891,,9778,4,851
34,9800,12689,analytics,14103,13,859
6,9801,12690,,14104,341,2398
32,1388,401,,1819,13,979
13,9802,12691,,14105,25,501
6,29,12692,Analytics,14106,7,105
17,3817,4791,analytics,5208,4,579
6,6082,7687,,8448,4,1519
40,27,12693,,14107,31,1203
57,9803,12694,,14108,4,1020
22,9685,12544,,13924,67,257
22,9804,12695,,14109,48,71
4,4761,6004,,6544,919,1848
13,1193,1490,,7846,7,2400
17,1629,2041,,9110,3,948
13,27,9159,analytics,10082,4,1433
39,27,2795,,912,222,16
47,9805,12696,,14110,4,419
52,8183,10489,,11598,21,321
35,9806,12697,,14111,4,2496
37,4491,5672,Analytics,6173,4,554
16,9662,12513,,13888,4,531
24,5139,6472,Analytics,7086,7,2036
36,3227,11,,4375,13,1334
23,3058,3828,Analytics,4135,3,1997
10,9807,12698,,14112,3,1881
45,27,12699,,14113,3,1903
53,27,7517,,14114,22,1698
16,4176,7404,,9443,4,2256
24,9808,12700,,14115,3,2440
1,9809,4975,,5403,13,1384
14,5054,259,,6956,4,717
26,27,8624,,9492,753,106
4,6747,8565,,9436,15,514
39,23,1013,Analytics,9288,4,2195
79,2888,3617,Analytics,3889,4,1920
19,6081,7685,,8446,112,1681
12,7657,9760,,10788,13,243
18,27,701,Analytics,13138,4,106
22,27,6426,Analytics,7036,13,1867
39,9093,11750,analytics,13005,4,1738
26,9810,12701,,14116,693,2233
6,6439,8163,,9000,3,1436
5,3162,3968,,4288,31,763
45,9282,6893,,13319,1543,449
8,9811,3054,,14117,16,1662
6,5288,7259,analytics,7961,4,2258
22,27,12702,Analytics,14118,13,104
24,542,678,,692,5,2140
27,12,78,Analytics,78,11,1125
21,27,5246,,5705,13,2170
35,6477,8216,,9062,22,1082
50,6875,10201,,11272,48,2637
17,9812,8217,,14119,122,2334
12,227,12703,,14120,4,601
47,1644,12704,,14121,4,873
18,27,865,Analytics,890,4,104
40,27,8055,,8884,3,1456
22,27,639,Analytics,1191,22,104
46,3356,1156,,4550,5,296
47,9813,12705,,14122,7,1881
1,9814,12706,Analytics,14123,1608,511
93,9815,12707,,14124,4,2722
49,6035,7623,,8377,5,799
18,2469,3081,,3302,15,968
47,9816,12708,,14125,7,2667
30,1079,1347,,1399,15,566
22,828,1037,Analytics,1069,13,2677
22,5765,459,Analytics,7964,15,2492
47,174,12709,,14126,11,1114
27,5220,6571,,7199,22,2464
6,6766,12710,,3762,4,89
5,27,8064,,8895,6,1802
44,1351,6319,,6909,4,2248
17,9817,12711,Analytics,14127,1609,2499
18,3048,3817,,4122,34,2341
46,27,12712,,14128,7,160
14,1033,1299,,1348,4,2258
53,27,12713,,14129,7,1705
36,27,228,ANALYTICS,232,76,424
1,9818,12714,Analytics,14130,22,1881
10,27,624,,1875,3,1196
27,1186,1487,Analytics,1552,11,1125
17,8388,10783,,11917,13,2628
26,6765,8593,Analytics,9465,4,489
56,27,12715,,14131,5,1989
17,9819,1316,,14132,88,819
35,5803,4504,,8028,5,1114
77,8223,10544,Analytics,11657,139,2369
17,6772,8605,Analytics,9475,13,474
44,1166,1456,,1519,13,524
22,72,79,analytics,14133,13,2435
15,8612,3766,,14134,7,517
6,9820,879,,14135,4,477
14,5437,6860,,7507,5,1300
53,9821,12716,,14136,34,1087
43,27,12717,Analytics,14137,4,1178
14,27,5884,,6402,48,991
1,2588,3230,,3466,5,894
6,9268,12010,Analytics,13292,13,2558
27,12,9977,Analytics,12,3,1114
35,9822,12718,,14138,810,1538
6,27,9356,,10319,34,736
5,9823,12719,,14139,4,562
54,9824,12720,,14140,22,2029
46,3273,11,Analytics,4435,377,2290
6,2511,11986,,13263,25,2025
14,29,12330,,14050,4,104
10,6295,7965,,8774,5,864
6,7456,674,,10485,1274,1048
56,2909,12721,,9961,13,1898
6,9825,3282,,14141,12,673
35,9826,12722,,14142,1610,1152
8,1264,1581,,1655,13,551
26,1721,2157,Analytics,2287,266,1881
9,27,396,,14143,48,104
20,27,12723,,112,270,1479
17,7073,9008,Analytics,9915,22,948
15,6048,7640,,8396,220,1378
20,27,10709,,11840,13,1089
22,1843,2302,,2449,49,1081
12,5048,3932,,4251,782,1681
50,27,5899,Analytics,6420,5,1279
6,27,12724,Analytics,14144,45,1168
35,9827,12725,,14145,178,80
31,2921,12313,,3938,4,1244
50,7629,9728,,10749,557,1862
22,9056,11702,,12948,6,1584
6,9828,12726,,14146,5,135
17,9829,12727,,14147,13,464
39,3656,4566,,4960,4,2362
31,7226,12728,,10142,22,337
10,9830,12729,,14148,13,2672
47,9831,12730,,14149,5,615
44,9832,12731,,14150,13,953
47,6822,8671,,9547,4,464
6,9833,12732,,14151,22,982
35,27,12733,,14152,152,915
24,7899,806,,1683,998,1323
39,4375,5531,Analytics,6014,4,2545
27,2783,3483,Analytics,3740,4,2718
52,8991,11613,,12857,214,1848
6,366,454,,464,137,1990
35,9834,12734,,14153,544,1002
13,9195,11898,,13170,1525,873
23,9835,3253,analytics,14154,4,873
13,9836,12735,,14155,4,2267
17,616,10478,,11585,1380,1955
24,27,2046,analytics,2166,247,1796
26,9837,12736,,14156,11,1114
16,27,10240,,912,222,16
21,27,750,,767,195,2354
23,1141,1426,analytics,2483,13,1861
12,9545,12369,,13716,5,311
6,9215,12737,Analytics,13208,11,1433
24,27,2367,,2525,4,104
22,9838,649,Analytics,14157,5,1752
9,27,2756,,2944,4,1776
47,6090,1210,,1929,4,1885
9,9839,8229,,14158,4,1862
23,6925,8806,,9691,25,946
14,268,338,Analytics,342,4,194
8,5140,6473,analytics,7087,15,2453
52,7138,9095,analytics,12642,13,2600
6,9840,12738,,14159,4,477
54,27,12739,,14160,15,1358
12,27,12740,,14161,1611,1011
18,27,2761,Analytics,12116,5,104
47,27,12741,,14162,47,601
15,9746,12742,Analytics,14012,11,1114
10,9841,12743,,14163,7,5
19,2964,3712,,4002,96,119
26,9842,12744,,14164,1612,2609
27,469,3940,Analytics,4259,22,2153
26,27,9349,,10311,217,2612
30,9843,12745,,14165,151,26
26,1294,1622,,1698,353,782
12,9844,11358,,14166,13,72
56,9845,12746,analytics,14167,5,1196
6,9846,12747,,14168,13,1148
23,2178,2721,,7120,22,968
18,9847,12748,,1504,3,238
12,7732,9858,,10901,1083,1352
51,3846,4825,,5247,22,2512
46,3532,1116,Analytics,4796,3,1115
8,9848,12749,,14169,601,1090
15,6661,8449,,9309,4,104
36,27,911,,940,7,255
40,9849,12750,,14170,346,1828
64,4295,9641,Analytics,10650,5,1475
5,8698,11209,Analytics,12400,3,1114
26,9850,12751,,6915,13,1433
13,27,12752,,14171,15,214
23,8084,10362,,11454,7,1947
72,3458,4328,,4953,11,1881
31,27,59,,59,1613,654
40,27,6784,,7429,58,1208
21,9851,12753,Analytics,14172,64,2360
14,27,2431,,2595,13,1462
6,9215,12737,Analytics,13208,11,1433
14,7076,12754,,14173,178,1216
4,8472,10900,,12052,5,799
53,9852,6604,,14174,67,2682
22,3546,256,,3106,3,1933
65,1125,4623,,1463,16,435
6,523,4588,Analytics,4983,5,1115
16,27,6914,,7567,15,724
20,1279,12755,Analytics,14175,11,1881
22,9853,5288,,14176,22,1197
16,8000,4093,,5526,22,1384
24,9854,12756,Analytics,14177,4,693
22,27,1210,,14178,3,1884
6,158,3548,Analytics,186,5,1126
5,27,684,,14179,1614,48
17,1602,2005,,2120,5,740
35,5614,7069,Analytics,7746,13,1511
14,9855,401,,14180,13,566
20,9856,12757,,14181,18,1442
13,9505,12308,,13646,13,2241
27,2713,3383,,3634,581,1420
18,27,1178,,2968,4,104
14,9857,12758,,14182,13,369
37,1325,1658,analytics,1739,13,1745
6,7522,10915,,12072,4,2226
9,718,900,,927,15,516
26,9858,9379,,14183,3,710
27,2515,7681,,8441,49,1125
19,9421,10922,,13524,13,1565
15,7534,9592,,10595,13,788
20,9859,12759,,14184,15,2078
53,9860,12760,,8145,503,1672
20,27,12761,,7192,273,2069
1,27,11857,,13124,7,415
16,851,12175,,13492,13,2523
26,4455,5630,,6125,489,1873
3,964,1214,,1256,4,1317
12,9861,12762,,14185,4,2435
14,9862,12763,,14186,4,1817
45,6273,7941,,8743,827,384
18,9863,12764,,14187,13,516
54,27,12765,,14188,4,1299
26,5965,7520,analytics,8266,1073,652
47,9864,12766,,14189,7,464
35,102,121,,8444,91,773
56,9865,12767,,14190,479,99
18,27,12768,,2942,48,1510
27,27,2109,Analytics,2233,217,1433
36,67,71,,71,31,2531
18,27,5839,,8760,22,104
44,1351,9319,,10277,4,2248
53,27,12769,,14191,4,1995
37,8901,11490,,12718,15,1957
9,27,396,,14192,4,104
53,27,12770,,11346,86,2698
9,8800,11350,,12564,28,1396
9,9866,1891,Analytics,14193,218,332
65,4707,5946,,6472,31,428
22,746,8378,Analytics,9232,4,327
16,4123,5187,,5637,13,880
15,6945,8835,,9724,4,165
24,9867,12771,,14194,10,1143
5,27,6896,,7548,15,1974
53,626,12772,,14195,13,563
3,7819,1246,,11020,4,668
1,9868,12773,,14196,45,1001
18,27,8928,,9822,4,104
9,7633,9736,Analytics,10758,3,1125
22,5196,6536,Analytics,7164,4,845
5,27,6750,Analytics,568,4,104
56,27,12774,Analytics,14197,25,2699
27,576,719,,736,20,1390
8,8152,10450,,11548,7,2647
6,6798,12775,,14198,13,2156
12,9869,12776,Analytics,14199,228,1234
63,1928,191,Analytics,2563,5,1511
14,9870,263,,14200,13,1218
23,7028,8948,,9843,13,136
53,27,4996,,5423,5,2514
54,27,12777,,14201,7,2301
22,619,12778,Analytics,14202,4,1297
49,174,10952,,12110,11,1114
22,8348,10725,,11859,3,1142
56,27,119,,14203,5,105
72,476,2324,,2476,49,1125
26,27,12779,,14204,7,2467
6,3523,4411,,4780,4,1422
63,1378,1722,,1805,47,2031
36,27,12780,,14205,5,2612
35,319,12781,Analytics,14206,5,1115
27,2195,2740,,2928,7,1567
18,27,1973,Analytics,14207,4,104
5,9871,12782,Analytics,14208,5,1807
12,1042,1308,Analytics,1578,4,1881
6,9527,12342,,13681,4,2637
6,1597,1996,analytics,2109,14,1122
45,27,12783,,14209,48,2501
20,27,12784,,14210,338,774
35,161,936,analytics,3419,3,1881
57,9872,12785,,14211,4,927
16,9873,12786,,14212,1615,790
31,27,279,,59,778,654
35,6132,7757,Analytics,8528,13,2485
17,27,11766,,13022,4,1561
22,5945,191,Analytics,8234,7,2594
39,3167,3976,,4296,13,2292
35,7177,9142,,5971,5,438
27,27,12787,,14213,1616,2678
16,6099,12323,,13660,1574,1862
9,4844,6094,,14214,13,2435
6,27,998,,912,222,16
27,9874,354,,14215,5,710
39,8554,11010,,12180,22,2115
16,9875,12788,,14216,13,1384
41,896,1128,Analytics,1165,4,144
6,2218,2775,,2965,368,2350
16,9876,12789,Analytics,14217,15,66
31,682,12790,,880,4,2666
37,2541,3172,Analytics,3398,7,2036
40,27,11112,,12295,34,246
17,2829,3544,,3811,3,1142
14,7418,9456,,10433,211,1396
19,5464,6894,,7546,4,144
13,1193,1490,,11790,7,2400
24,27,5046,,5474,15,2603
62,863,3463,,1121,27,2153
26,27,6446,Analytics,7057,25,2698
50,8740,11269,,3560,4,2473
35,102,1574,,1865,91,773
10,27,12791,,14218,4,1135
47,3562,4461,,4838,4,52
49,1045,1311,Analytics,1360,5,423
62,863,12792,Analytics,14219,27,2153
40,9877,12793,Analytics,14220,5,1779
16,6672,8465,Analytics,9330,13,1936
43,4404,5570,,6059,75,1223
35,9878,12794,,14221,48,2040
40,9879,12795,,14222,7,2698
47,9880,12796,Analytics,14223,13,2730
70,27,2137,,2264,272,821
5,27,42,,14224,99,2624
27,12,140,Analytics,140,11,1115
49,27,12797,,14225,151,2019
